   3.0821295e-01   2.8368314e-01   2.8427635e-01   3.0790836e-01
   3.0790836e-01   2.8278433e-01   2.8427635e-01   3.0787024e-01
   3.0787024e-01   2.8236289e-01   2.8427635e-01   3.0798714e-01
   3.0798714e-01   2.8224151e-01   2.8427635e-01   3.0818547e-01
   3.0818547e-01   2.8229965e-01   2.8427635e-01   3.0841800e-01
   3.0841800e-01   2.8245695e-01   2.8427635e-01   3.0865553e-01
   3.0865553e-01   2.8266112e-01   2.8427635e-01   3.0888104e-01
   3.0888104e-01   2.8287931e-01   2.8427635e-01   3.0908552e-01
   3.0908552e-01   2.8309181e-01   2.8427635e-01   3.0926515e-01
   3.0926515e-01   2.8328771e-01   2.8427635e-01   3.0941928e-01
   3.0941928e-01   2.8346183e-01   2.8427635e-01   3.0954916e-01
   3.0954916e-01   2.8361255e-01   2.8427635e-01   3.0965702e-01
   3.0965702e-01   2.8374044e-01   2.8427635e-01   3.0974551e-01
   3.0974551e-01   2.8384723e-01   2.8427635e-01   3.0981736e-01
   3.0981736e-01   2.8393525e-01   5.0950414e-01   3.7928773e-01
   3.7928773e-01   2.8400701e-01   5.0950414e-01   4.3043915e-01
   4.3043915e-01   3.1934444e-01   5.0950414e-01   4.6807285e-01
   4.6807285e-01   3.6992211e-01   5.0950414e-01   4.9576485e-01
   4.9576485e-01   4.0675438e-01   5.0950414e-01   5.1568960e-01
   5.1568960e-01   4.4056608e-01   5.0950414e-01   5.2952813e-01
   5.2952813e-01   4.6724543e-01   5.0950414e-01   5.3869616e-01
   5.3869616e-01   4.8669678e-01   5.0950414e-01   5.4437670e-01
   5.4437670e-01   5.0019843e-01   5.0950414e-01   5.4753338e-01
   5.4753338e-01   5.0909493e-01   5.0950414e-01   5.4892991e-01
   5.4892991e-01   5.1455490e-01   5.0950414e-01   5.4915485e-01
   5.4915485e-01   5.1753654e-01   5.0950414e-01   5.4864895e-01
   5.4864895e-01   5.1879846e-01   5.0950414e-01   5.4773203e-01
   5.4773203e-01   5.1892335e-01   5.0950414e-01   5.4662785e-01
   5.4662785e-01   5.1834565e-01   5.0950414e-01   5.4548601e-01
   5.4548601e-01   5.1737916e-01   5.0950414e-01   5.4440047e-01
