timestamp_ticks,amp_1,amp_2,amp_3,vol_sys,amp_sys,lum,r_l,b_l,fr_l,control_effort,elapsed_time_seconds
2644676,14.027263641357422,0.34522780776023865,0.4209691286087036,11.803460121154785,1.1122887134552002,12.0,0.019140001386404037,0.19575999677181244,0.012078000232577324,0.0,2664.797164440155
2644902,13.283075332641602,0.33287790417671204,0.44118547439575195,11.817939758300781,1.1379156112670898,12.0,0.019140001386404037,0.19575999677181244,0.012078000232577324,0.0,2665.00150513649
2645129,12.563924789428711,0.30664265155792236,0.5363044142723083,11.83300495147705,1.0046261548995972,12.0,0.019140001386404037,0.19575999677181244,0.012078000232577324,0.0,2665.244134426117
2645356,11.947602272033691,0.2801069915294647,0.6542739272117615,11.846700668334961,0.8614198565483093,12.0,0.019140001386404037,0.17618399858474731,0.012078000232577324,0.0,2665.4503321647644
2645583,11.368169784545898,0.256513386964798,0.7042021751403809,11.861571311950684,0.8332155346870422,12.0,0.019140001386404037,0.19575999677181244,0.012078000232577324,0.0,2665.705892562866
2645810,10.799474716186523,0.2244226336479187,0.8413874506950378,11.8758544921875,0.7068974375724792,12.0,0.019140001386404037,0.19575999677181244,0.012078000232577324,0.0,2665.9623141288757
2646037,10.15584945678711,0.2245609164237976,0.826766312122345,11.890724182128906,0.7694182991981506,12.0,0.019140001386404037,0.19575999677181244,0.012078000232577324,0.0,2666.179777622223
2646264,9.659945487976074,0.22468966245651245,0.7852922081947327,11.905203819274902,0.7540765404701233,12.0,0.019140001386404037,0.19575999677181244,0.012078000232577324,0.0,2666.4053184986115
2646491,9.158430099487305,0.18130278587341309,0.9184137582778931,11.920074462890625,0.6150922775268555,12.0,0.019140001386404037,0.19575999677181244,0.012078000232577324,0.0,2666.617359638214
2646718,8.615114212036133,0.15297424793243408,1.0311148166656494,11.934944152832031,0.5328357815742493,12.0,0.019140001386404037,0.19575999677181244,0.012078000232577324,0.0,2666.8847422599792
2646945,8.20838737487793,0.13250865042209625,1.1174324750900269,11.949422836303711,0.47956907749176025,12.0,0.019140001386404037,0.19575999677181244,0.012078000232577324,0.0,2667.0886237621307
2647172,7.767288684844971,0.12757344543933868,1.1649510860443115,11.964488983154297,0.4206812083721161,12.0,0.019140001386404037,0.19575999677181244,0.012078000232577324,0.0,2667.3163878917694
2647398,7.360418319702148,0.13094942271709442,1.1686471700668335,11.97935962677002,0.37306031584739685,12.0,0.019140001386404037,0.19575999677181244,0.012078000232577324,0.0,2667.5180978775024
2647625,7.016427993774414,0.12286236137151718,1.1721595525741577,11.985228538513184,0.3692800998687744,12.0,0.019140001386404037,0.19575999677181244,0.012078000232577324,0.0,2667.8139684200287
2647852,6.683553218841553,0.12163690477609634,1.2238439321517944,11.999903678894043,0.2744310796260834,12.0,0.019140001386404037,0.19575999677181244,0.012078000232577324,0.0,2668.0172221660614
2648079,6.276124954223633,0.0898417979478836,1.3695446252822876,12.006555557250977,0.10964806377887726,12.0,0.019140001386404037,0.19575999677181244,0.012078000232577324,0.0,2668.225606918335
